RC101_blended_w0.001_1.0
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 30.128999948501587
objective function value: 92573.81764487315
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |140.0        |40.0         |50.0        
|0            |38.079       |1            |140.0        |25.0         |85.0        
|0            |48.079       |1            |120.0        |25.0         |85.0        
|0            |51.079       |3            |120.0        |22.0         |85.0        
|0            |61.079       |3            |110.0        |22.0         |85.0        
|0            |63.079       |5            |110.0        |20.0         |85.0        
|0            |73.079       |5            |90.0         |20.0         |85.0        
|0            |78.079       |4            |90.0         |20.0         |80.0        
|0            |88.079       |4            |50.0         |20.0         |80.0        
|0            |93.079       |8            |50.0         |15.0         |80.0        
|0            |103.079      |8            |40.0         |15.0         |80.0        
|0            |108.079      |7            |40.0         |15.0         |75.0        
|0            |118.079      |7            |20.0         |15.0         |75.0        
|0            |125.0        |6            |20.0         |18.0         |75.0        
|0            |135.0        |6            |0.0          |18.0         |75.0        
|0            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |60.0         |40.0         |50.0        
|2            |39.294       |15           |60.0         |2.0          |40.0        
|2            |49.294       |15           |40.0         |2.0          |40.0        
|2            |51.294       |16           |40.0         |0.0          |40.0        
|2            |61.294       |16           |20.0         |0.0          |40.0        
|2            |179.0        |17           |20.0         |0.0          |45.0        
|2            |189.0        |17           |0.0          |0.0          |45.0        
|2            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |30.0         |40.0         |50.0        
|7            |30.806       |2            |30.0         |22.0         |75.0        
|7            |40.806       |2            |0.0          |22.0         |75.0        
|7            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |180.0        |40.0         |50.0        
|11           |45.277       |25           |180.0        |35.0         |5.0         
|11           |55.277       |25           |160.0        |35.0         |5.0         
|11           |58.277       |23           |160.0        |38.0         |5.0         
|11           |68.277       |23           |130.0        |38.0         |5.0         
|11           |70.277       |21           |130.0        |40.0         |5.0         
|11           |80.277       |21           |120.0        |40.0         |5.0         
|11           |84.277       |18           |120.0        |44.0         |5.0         
|11           |94.277       |18           |100.0        |44.0         |5.0         
|11           |102.0        |19           |100.0        |42.0         |10.0        
|11           |112.0        |19           |60.0         |42.0         |10.0        
|11           |117.704      |22           |60.0         |40.0         |15.0        
|11           |127.704      |22           |20.0         |40.0         |15.0        
|11           |152.0        |20           |20.0         |42.0         |15.0        
|11           |162.0        |20           |10.0         |42.0         |15.0        
|11           |178.0        |24           |10.0         |38.0         |15.0        
|11           |188.0        |24           |0.0          |38.0         |15.0        
|11           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |100.0        |40.0         |50.0        
|16           |31.623       |10           |100.0        |10.0         |40.0        
|16           |41.623       |10           |70.0         |10.0         |40.0        
|16           |43.623       |11           |70.0         |8.0          |40.0        
|16           |53.623       |11           |30.0         |8.0          |40.0        
|16           |59.454       |14           |30.0         |5.0          |45.0        
|16           |69.454       |14           |20.0         |5.0          |45.0        
|16           |72.454       |12           |20.0         |8.0          |45.0        
|16           |82.454       |12           |0.0          |8.0          |45.0        
|16           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |30.0         |40.0         |50.0        
|17           |33.541       |9            |30.0         |10.0         |35.0        
|17           |43.541       |9            |10.0         |10.0         |35.0        
|17           |48.541       |13           |10.0         |5.0          |35.0        
|17           |58.541       |13           |0.0          |5.0          |35.0        
|17           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
