C101_050_blended_w0.9_0.09999999999999998
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.5539999008179
objective function value: 90547.77562703285
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |160.0        |40.0         |50.0        
|1            |15.133       |5            |160.0        |42.0         |65.0        
|1            |105.133      |5            |150.0        |42.0         |65.0        
|1            |106.133      |3            |150.0        |42.0         |66.0        
|1            |196.133      |3            |140.0        |42.0         |66.0        
|1            |198.133      |7            |140.0        |40.0         |66.0        
|1            |288.133      |7            |120.0        |40.0         |66.0        
|1            |312.154      |8            |120.0        |38.0         |68.0        
|1            |402.154      |8            |100.0        |38.0         |68.0        
|1            |405.76       |10           |100.0        |35.0         |66.0        
|1            |495.76       |10           |90.0         |35.0         |66.0        
|1            |498.76       |11           |90.0         |35.0         |69.0        
|1            |588.76       |11           |80.0         |35.0         |69.0        
|1            |591.922      |9            |80.0         |38.0         |70.0        
|1            |681.922      |9            |70.0         |38.0         |70.0        
|1            |684.158      |6            |70.0         |40.0         |69.0        
|1            |774.158      |6            |50.0         |40.0         |69.0        
|1            |776.394      |4            |50.0         |42.0         |68.0        
|1            |866.394      |4            |40.0         |42.0         |68.0        
|1            |870.0        |2            |40.0         |45.0         |70.0        
|1            |960.0        |2            |10.0         |45.0         |70.0        
|1            |962.0        |1            |10.0         |45.0         |68.0        
|1            |1052.0       |1            |0.0          |45.0         |68.0        
|1            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |200.0        |40.0         |50.0        
|2            |31.623       |32           |200.0        |10.0         |40.0        
|2            |121.623      |32           |170.0        |10.0         |40.0        
|2            |123.623      |33           |170.0        |8.0          |40.0        
|2            |213.623      |33           |130.0        |8.0          |40.0        
|2            |219.008      |31           |130.0        |10.0         |35.0        
|2            |309.008      |31           |110.0        |10.0         |35.0        
|2            |314.008      |35           |110.0        |5.0          |35.0        
|2            |404.008      |35           |100.0        |5.0          |35.0        
|2            |409.839      |37           |100.0        |2.0          |40.0        
|2            |499.839      |37           |80.0         |2.0          |40.0        
|2            |522.0        |38           |80.0         |0.0          |40.0        
|2            |612.0        |38           |50.0         |0.0          |40.0        
|2            |621.0        |39           |50.0         |0.0          |45.0        
|2            |711.0        |39           |30.0         |0.0          |45.0        
|2            |716.0        |36           |30.0         |5.0          |45.0        
|2            |806.0        |36           |20.0         |5.0          |45.0        
|2            |809.0        |34           |20.0         |8.0          |45.0        
|2            |899.0        |34           |0.0          |8.0          |45.0        
|2            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |100.0        |40.0         |50.0        
|3            |10.0         |20           |100.0        |30.0         |50.0        
|3            |100.0        |20           |90.0         |30.0         |50.0        
|3            |118.0        |46           |90.0         |30.0         |32.0        
|3            |208.0        |46           |60.0         |30.0         |32.0        
|3            |210.828      |44           |60.0         |32.0         |30.0        
|3            |300.828      |44           |50.0         |32.0         |30.0        
|3            |302.828      |45           |50.0         |30.0         |30.0        
|3            |392.828      |45           |40.0         |30.0         |30.0        
|3            |394.828      |48           |40.0         |28.0         |30.0        
|3            |484.828      |48           |30.0         |28.0         |30.0        
|3            |487.657      |50           |30.0         |26.0         |32.0        
|3            |577.657      |50           |20.0         |26.0         |32.0        
|3            |581.262      |49           |20.0         |28.0         |35.0        
|3            |671.262      |49           |10.0         |28.0         |35.0        
|3            |1127.0       |47           |10.0         |30.0         |35.0        
|3            |1217.0       |47           |0.0          |30.0         |35.0        
|3            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |50.0         |40.0         |50.0        
|10           |16.553       |43           |50.0         |33.0         |35.0        
|10           |106.553      |43           |40.0         |33.0         |35.0        
|10           |109.553      |42           |40.0         |33.0         |32.0        
|10           |199.553      |42           |20.0         |33.0         |32.0        
|10           |201.553      |41           |20.0         |35.0         |32.0        
|10           |291.553      |41           |10.0         |35.0         |32.0        
