C201_050_blended_w0.2_0.8
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 902.7420001029968
objective function value: 85161.0683772029
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |230.0        |40.0         |50.0        
|0            |17.117       |27           |230.0        |23.0         |52.0        
|0            |107.117      |27           |220.0        |23.0         |52.0        
|0            |110.723      |29           |220.0        |20.0         |50.0        
|0            |200.723      |29           |210.0        |20.0         |50.0        
|0            |209.667      |6            |210.0        |16.0         |42.0        
|0            |299.667      |6            |190.0        |16.0         |42.0        
|0            |305.992      |32           |190.0        |10.0         |40.0        
|0            |395.992      |32           |160.0        |10.0         |40.0        
|0            |397.992      |33           |160.0        |8.0          |40.0        
|0            |487.992      |33           |120.0        |8.0          |40.0        
|0            |493.992      |37           |120.0        |2.0          |40.0        
|0            |583.992      |37           |100.0        |2.0          |40.0        
|0            |589.377      |39           |100.0        |0.0          |45.0        
|0            |679.377      |39           |80.0         |0.0          |45.0        
|0            |684.377      |38           |80.0         |0.0          |40.0        
|0            |774.377      |38           |50.0         |0.0          |40.0        
|0            |846.0        |35           |50.0         |5.0          |35.0        
|0            |936.0        |35           |40.0         |5.0          |35.0        
|0            |941.0        |31           |40.0         |10.0         |35.0        
|0            |1031.0       |31           |20.0         |10.0         |35.0        
|0            |2452.0       |50           |20.0         |26.0         |32.0        
|0            |2542.0       |50           |10.0         |26.0         |32.0        
|0            |2547.0       |47           |10.0         |30.0         |35.0        
|0            |2637.0       |47           |0.0          |30.0         |35.0        
|0            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |120.0        |40.0         |50.0        
|2            |31.048       |49           |120.0        |48.0         |20.0        
|2            |121.048      |49           |110.0        |48.0         |20.0        
|2            |133.214      |40           |110.0        |36.0         |18.0        
|2            |223.214      |40           |100.0        |36.0         |18.0        
|2            |227.686      |44           |100.0        |32.0         |20.0        
|2            |317.686      |44           |90.0         |32.0         |20.0        
|2            |323.071      |46           |90.0         |34.0         |25.0        
|2            |413.071      |46           |60.0         |34.0         |25.0        
|2            |419.474      |45           |60.0         |30.0         |30.0        
|2            |509.474      |45           |50.0         |30.0         |30.0        
|2            |514.859      |41           |50.0         |35.0         |32.0        
|2            |604.859      |41           |40.0         |35.0         |32.0        
|2            |606.859      |42           |40.0         |33.0         |32.0        
|2            |696.859      |42           |20.0         |33.0         |32.0        
|2            |699.859      |43           |20.0         |33.0         |35.0        
|2            |789.859      |43           |10.0         |33.0         |35.0        
|2            |795.69       |48           |10.0         |36.0         |40.0        
|2            |885.69       |48           |0.0          |36.0         |40.0        
|2            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |410.0        |40.0         |50.0        
|18           |15.133       |5            |410.0        |42.0         |65.0        
|18           |105.133      |5            |400.0        |42.0         |65.0        
|18           |110.964      |2            |400.0        |45.0         |70.0        
|18           |200.964      |2            |370.0        |45.0         |70.0        
|18           |209.566      |1            |370.0        |52.0         |75.0        
|18           |299.566      |1            |360.0        |52.0         |75.0        
|18           |311.228      |3            |360.0        |62.0         |69.0        
|18           |401.228      |3            |350.0        |62.0         |69.0        
|18           |404.833      |4            |350.0        |60.0         |66.0        
|18           |494.833      |4            |340.0        |60.0         |66.0        
|18           |499.306      |7            |340.0        |58.0         |70.0        
|18           |589.306      |7            |320.0        |58.0         |70.0        
|18           |612.327      |11           |320.0        |35.0         |69.0        
|18           |702.327      |11           |310.0        |35.0         |69.0        
|18           |705.327      |10           |310.0        |35.0         |66.0        
|18           |795.327      |10           |300.0        |35.0         |66.0        
|18           |808.327      |25           |300.0        |22.0         |66.0        
|18           |898.327      |25           |260.0        |22.0         |66.0        
|18           |906.327      |23           |260.0        |14.0         |66.0        
|18           |996.327      |23           |250.0        |14.0         |66.0        
|18           |1011.193     |28           |250.0        |4.0          |55.0        
|18           |1101.193     |28           |230.0        |4.0          |55.0        
|18           |1109.256     |26           |230.0        |8.0          |62.0        
|18           |1199.256     |26           |220.0        |8.0          |62.0        
|18           |1214.02      |18           |220.0        |15.0         |75.0        
|18           |1304.02      |18           |200.0        |15.0         |75.0        
|18           |1309.02      |19           |200.0        |15.0         |80.0        
|18           |1399.02      |19           |190.0        |15.0         |80.0        
|18           |1406.092     |16           |190.0        |20.0         |85.0        
|18           |1496.092     |16           |150.0        |20.0         |85.0        
|18           |1498.092     |14           |150.0        |22.0         |85.0        
|18           |1588.092     |14           |140.0        |22.0         |85.0        
|18           |1591.092     |12           |140.0        |25.0         |85.0        
|18           |1681.092     |12           |120.0        |25.0         |85.0        
|18           |1688.163     |15           |120.0        |20.0         |80.0        
|18           |1778.163     |15           |80.0         |20.0         |80.0        
|18           |1783.548     |17           |80.0         |18.0         |75.0        
|18           |1873.548     |17           |60.0         |18.0         |75.0        
|18           |1877.548     |13           |60.0         |22.0         |75.0        
|18           |1967.548     |13           |30.0         |22.0         |75.0        
|18           |1975.358     |9            |30.0         |28.0         |70.0        
|18           |2065.358     |9            |20.0         |28.0         |70.0        
|18           |2077.02      |8            |20.0         |34.0         |60.0        
|18           |2167.02      |8            |0.0          |34.0         |60.0        
|18           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |70.0         |40.0         |50.0        
|22           |10.0         |20           |70.0         |30.0         |50.0        
|22           |100.0        |20           |60.0         |30.0         |50.0        
|22           |102.828      |22           |60.0         |28.0         |52.0        
|22           |192.828      |22           |40.0         |28.0         |52.0        
|22           |196.434      |24           |40.0         |25.0         |50.0        
|22           |286.434      |24           |30.0         |25.0         |50.0        
|22           |1413.0       |36           |30.0         |5.0          |45.0        
|22           |1503.0       |36           |20.0         |5.0          |45.0        
|22           |1506.0       |34           |20.0         |8.0          |45.0        
|22           |1596.0       |34           |0.0          |8.0          |45.0        
|22           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |30.0         |40.0         |50.0        
|24           |11.662       |21           |30.0         |30.0         |56.0        
|24           |101.662      |21           |10.0         |30.0         |56.0        
|24           |111.712      |30           |10.0         |20.0         |55.0        
|24           |201.712      |30           |0.0          |20.0         |55.0        
|24           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
