C201_050_blended_w0.6_0.4
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.6989998817444
objective function value: 78944.0141453723
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|14           |0.0          |0            |380.0        |40.0         |50.0        
|14           |15.0         |24           |380.0        |25.0         |50.0        
|14           |105.0        |24           |370.0        |25.0         |50.0        
|14           |108.606      |22           |370.0        |28.0         |52.0        
|14           |198.606      |22           |350.0        |28.0         |52.0        
|14           |203.606      |27           |350.0        |23.0         |52.0        
|14           |293.606      |27           |340.0        |23.0         |52.0        
|14           |297.848      |30           |340.0        |20.0         |55.0        
|14           |387.848      |30           |330.0        |20.0         |55.0        
|14           |557.515      |29           |330.0        |20.0         |50.0        
|14           |647.515      |29           |320.0        |20.0         |50.0        
|14           |656.459      |6            |320.0        |16.0         |42.0        
|14           |746.459      |6            |300.0        |16.0         |42.0        
|14           |752.784      |32           |300.0        |10.0         |40.0        
|14           |842.784      |32           |270.0        |10.0         |40.0        
|14           |844.784      |33           |270.0        |8.0          |40.0        
|14           |934.784      |33           |230.0        |8.0          |40.0        
|14           |940.169      |31           |230.0        |10.0         |35.0        
|14           |1030.169     |31           |210.0        |10.0         |35.0        
|14           |1035.169     |35           |210.0        |5.0          |35.0        
|14           |1125.169     |35           |200.0        |5.0          |35.0        
|14           |1131.0       |37           |200.0        |2.0          |40.0        
|14           |1221.0       |37           |180.0        |2.0          |40.0        
|14           |1223.0       |38           |180.0        |0.0          |40.0        
|14           |1313.0       |38           |150.0        |0.0          |40.0        
|14           |1318.0       |39           |150.0        |0.0          |45.0        
|14           |1408.0       |39           |130.0        |0.0          |45.0        
|14           |1413.0       |36           |130.0        |5.0          |45.0        
|14           |1503.0       |36           |120.0        |5.0          |45.0        
|14           |1506.0       |34           |120.0        |8.0          |45.0        
|14           |1596.0       |34           |100.0        |8.0          |45.0        
|14           |1606.938     |28           |100.0        |4.0          |55.0        
|14           |1696.938     |28           |80.0         |4.0          |55.0        
|14           |1705.0       |26           |80.0         |8.0          |62.0        
|14           |1795.0       |26           |70.0         |8.0          |62.0        
