C101_050_blended_w0.3_0.7
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 902.2219998836517
objective function value: 86304.2929560009
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |190.0        |40.0         |50.0        
|0            |30.806       |13           |190.0        |22.0         |75.0        
|0            |120.806      |13           |160.0        |22.0         |75.0        
|0            |124.806      |17           |160.0        |18.0         |75.0        
|0            |214.806      |17           |140.0        |18.0         |75.0        
|0            |217.806      |18           |140.0        |15.0         |75.0        
|0            |307.806      |18           |120.0        |15.0         |75.0        
|0            |312.806      |19           |120.0        |15.0         |80.0        
|0            |402.806      |19           |110.0        |15.0         |80.0        
|0            |407.806      |15           |110.0        |20.0         |80.0        
|0            |497.806      |15           |70.0         |20.0         |80.0        
|0            |502.806      |16           |70.0         |20.0         |85.0        
|0            |592.806      |16           |30.0         |20.0         |85.0        
|0            |594.806      |14           |30.0         |22.0         |85.0        
|0            |684.806      |14           |20.0         |22.0         |85.0        
|0            |721.0        |12           |20.0         |25.0         |85.0        
|0            |811.0        |12           |0.0          |25.0         |85.0        
|0            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |200.0        |40.0         |50.0        
|1            |31.623       |32           |200.0        |10.0         |40.0        
|1            |121.623      |32           |170.0        |10.0         |40.0        
|1            |123.623      |33           |170.0        |8.0          |40.0        
|1            |213.623      |33           |130.0        |8.0          |40.0        
|1            |219.008      |31           |130.0        |10.0         |35.0        
|1            |309.008      |31           |110.0        |10.0         |35.0        
|1            |314.008      |35           |110.0        |5.0          |35.0        
|1            |404.008      |35           |100.0        |5.0          |35.0        
|1            |409.839      |37           |100.0        |2.0          |40.0        
|1            |499.839      |37           |80.0         |2.0          |40.0        
|1            |501.839      |38           |80.0         |0.0          |40.0        
|1            |591.839      |38           |50.0         |0.0          |40.0        
|1            |596.839      |39           |50.0         |0.0          |45.0        
|1            |686.839      |39           |30.0         |0.0          |45.0        
|1            |691.839      |36           |30.0         |5.0          |45.0        
|1            |781.839      |36           |20.0         |5.0          |45.0        
|1            |816.0        |34           |20.0         |8.0          |45.0        
|1            |906.0        |34           |0.0          |8.0          |45.0        
|1            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|15           |0.0          |0            |140.0        |40.0         |50.0        
|15           |16.553       |43           |140.0        |33.0         |35.0        
|15           |106.553      |43           |130.0        |33.0         |35.0        
|15           |109.553      |42           |130.0        |33.0         |32.0        
|15           |199.553      |42           |110.0        |33.0         |32.0        
|15           |201.553      |41           |110.0        |35.0         |32.0        
|15           |291.553      |41           |100.0        |35.0         |32.0        
|15           |293.553      |40           |100.0        |35.0         |30.0        
|15           |383.553      |40           |90.0         |35.0         |30.0        
|15           |386.553      |44           |90.0         |32.0         |30.0        
|15           |476.553      |44           |80.0         |32.0         |30.0        
|15           |479.381      |46           |80.0         |30.0         |32.0        
|15           |569.381      |46           |50.0         |30.0         |32.0        
|15           |571.381      |45           |50.0         |30.0         |30.0        
|15           |661.381      |45           |40.0         |30.0         |30.0        
|15           |663.381      |48           |40.0         |28.0         |30.0        
|15           |753.381      |48           |30.0         |28.0         |30.0        
|15           |756.21       |50           |30.0         |26.0         |32.0        
|15           |846.21       |50           |20.0         |26.0         |32.0        
|15           |1035.0       |49           |20.0         |28.0         |35.0        
|15           |1125.0       |49           |10.0         |28.0         |35.0        
|15           |1127.0       |47           |10.0         |30.0         |35.0        
|15           |1217.0       |47           |0.0          |30.0         |35.0        
|15           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |160.0        |40.0         |50.0        
|21           |15.133       |5            |160.0        |42.0         |65.0        
|21           |105.133      |5            |150.0        |42.0         |65.0        
|21           |106.133      |3            |150.0        |42.0         |66.0        
|21           |196.133      |3            |140.0        |42.0         |66.0        
|21           |198.133      |7            |140.0        |40.0         |66.0        
|21           |288.133      |7            |120.0        |40.0         |66.0        
|21           |290.961      |8            |120.0        |38.0         |68.0        
|21           |380.961      |8            |100.0        |38.0         |68.0        
|21           |384.567      |10           |100.0        |35.0         |66.0        
|21           |474.567      |10           |90.0         |35.0         |66.0        
|21           |498.76       |11           |90.0         |35.0         |69.0        
