C201_050_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.7980000972748
objective function value: 87990.70880496381
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |240.0        |40.0         |50.0        
|1            |11.662       |8            |240.0        |34.0         |60.0        
|1            |101.662      |8            |220.0        |34.0         |60.0        
|1            |113.324      |9            |220.0        |28.0         |70.0        
|1            |203.324      |9            |210.0        |28.0         |70.0        
|1            |211.134      |13           |210.0        |22.0         |75.0        
|1            |301.134      |13           |180.0        |22.0         |75.0        
|1            |305.134      |17           |180.0        |18.0         |75.0        
|1            |395.134      |17           |160.0        |18.0         |75.0        
|1            |1809.0       |18           |160.0        |15.0         |75.0        
|1            |1899.0       |18           |140.0        |15.0         |75.0        
|1            |1904.0       |19           |140.0        |15.0         |80.0        
|1            |1994.0       |19           |130.0        |15.0         |80.0        
|1            |1999.0       |15           |130.0        |20.0         |80.0        
|1            |2089.0       |15           |90.0         |20.0         |80.0        
|1            |2094.0       |16           |90.0         |20.0         |85.0        
|1            |2184.0       |16           |50.0         |20.0         |85.0        
|1            |2186.0       |14           |50.0         |22.0         |85.0        
|1            |2276.0       |14           |40.0         |22.0         |85.0        
|1            |2279.0       |12           |40.0         |25.0         |85.0        
|1            |2369.0       |12           |20.0         |25.0         |85.0        
|1            |2858.0       |11           |20.0         |35.0         |69.0        
|1            |2948.0       |11           |10.0         |35.0         |69.0        
|1            |2951.0       |10           |10.0         |35.0         |66.0        
|1            |3041.0       |10           |0.0          |35.0         |66.0        
|1            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|6            |0.0          |0            |390.0        |40.0         |50.0        
|6            |10.0         |20           |390.0        |30.0         |50.0        
|6            |100.0        |20           |380.0        |30.0         |50.0        
|6            |102.828      |22           |380.0        |28.0         |52.0        
|6            |192.828      |22           |360.0        |28.0         |52.0        
|6            |196.434      |24           |360.0        |25.0         |50.0        
|6            |286.434      |24           |350.0        |25.0         |50.0        
|6            |289.262      |27           |350.0        |23.0         |52.0        
|6            |379.262      |27           |340.0        |23.0         |52.0        
|6            |383.505      |30           |340.0        |20.0         |55.0        
|6            |473.505      |30           |330.0        |20.0         |55.0        
|6            |478.505      |29           |330.0        |20.0         |50.0        
|6            |568.505      |29           |320.0        |20.0         |50.0        
|6            |577.449      |6            |320.0        |16.0         |42.0        
|6            |667.449      |6            |300.0        |16.0         |42.0        
