C101_025_blended_w0.3_0.7
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 488.08300018310547
objective function value: 101474.59482192296
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|12           |0.0          |0            |110.0        |40.0         |50.0        
|12           |10.0         |20           |110.0        |30.0         |50.0        
|12           |100.0        |20           |100.0        |30.0         |50.0        
|12           |105.0        |24           |100.0        |25.0         |50.0        
|12           |195.0        |24           |90.0         |25.0         |50.0        
|12           |197.0        |25           |90.0         |25.0         |52.0        
|12           |287.0        |25           |50.0         |25.0         |52.0        
|12           |291.243      |23           |50.0         |28.0         |55.0        
|12           |381.243      |23           |40.0         |28.0         |55.0        
|12           |384.243      |22           |40.0         |28.0         |52.0        
|12           |474.243      |22           |20.0         |28.0         |52.0        
|12           |476.243      |21           |20.0         |30.0         |52.0        
|12           |566.243      |21           |0.0          |30.0         |52.0        
|12           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |190.0        |40.0         |50.0        
|16           |30.806       |13           |190.0        |22.0         |75.0        
|16           |120.806      |13           |160.0        |22.0         |75.0        
|16           |124.806      |17           |160.0        |18.0         |75.0        
|16           |214.806      |17           |140.0        |18.0         |75.0        
|16           |217.806      |18           |140.0        |15.0         |75.0        
|16           |307.806      |18           |120.0        |15.0         |75.0        
|16           |312.806      |19           |120.0        |15.0         |80.0        
|16           |402.806      |19           |110.0        |15.0         |80.0        
|16           |407.806      |15           |110.0        |20.0         |80.0        
|16           |497.806      |15           |70.0         |20.0         |80.0        
|16           |502.806      |16           |70.0         |20.0         |85.0        
|16           |592.806      |16           |30.0         |20.0         |85.0        
|16           |594.806      |14           |30.0         |22.0         |85.0        
|16           |684.806      |14           |20.0         |22.0         |85.0        
|16           |687.806      |12           |20.0         |25.0         |85.0        
|16           |777.806      |12           |0.0          |25.0         |85.0        
|16           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |160.0        |40.0         |50.0        
|19           |15.133       |5            |160.0        |42.0         |65.0        
|19           |105.133      |5            |150.0        |42.0         |65.0        
|19           |106.133      |3            |150.0        |42.0         |66.0        
|19           |196.133      |3            |140.0        |42.0         |66.0        
|19           |198.133      |7            |140.0        |40.0         |66.0        
|19           |288.133      |7            |120.0        |40.0         |66.0        
|19           |290.961      |8            |120.0        |38.0         |68.0        
|19           |380.961      |8            |100.0        |38.0         |68.0        
|19           |384.567      |10           |100.0        |35.0         |66.0        
|19           |474.567      |10           |90.0         |35.0         |66.0        
|19           |477.567      |11           |90.0         |35.0         |69.0        
|19           |567.567      |11           |80.0         |35.0         |69.0        
|19           |570.729      |9            |80.0         |38.0         |70.0        
|19           |660.729      |9            |70.0         |38.0         |70.0        
|19           |662.965      |6            |70.0         |40.0         |69.0        
|19           |752.965      |6            |50.0         |40.0         |69.0        
|19           |755.201      |4            |50.0         |42.0         |68.0        
|19           |845.201      |4            |40.0         |42.0         |68.0        
|19           |848.807      |2            |40.0         |45.0         |70.0        
|19           |938.807      |2            |10.0         |45.0         |70.0        
|19           |940.807      |1            |10.0         |45.0         |68.0        
|19           |1030.807     |1            |0.0          |45.0         |68.0        
|19           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
