C101_025_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.7579998970032
objective function value: 75764.1908634819
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |110.0        |40.0         |50.0        
|1            |10.0         |20           |110.0        |30.0         |50.0        
|1            |100.0        |20           |100.0        |30.0         |50.0        
|1            |105.0        |24           |100.0        |25.0         |50.0        
|1            |195.0        |24           |90.0         |25.0         |50.0        
|1            |197.0        |25           |90.0         |25.0         |52.0        
|1            |287.0        |25           |50.0         |25.0         |52.0        
|1            |291.243      |23           |50.0         |28.0         |55.0        
|1            |381.243      |23           |40.0         |28.0         |55.0        
|1            |384.243      |22           |40.0         |28.0         |52.0        
|1            |474.243      |22           |20.0         |28.0         |52.0        
|1            |965.0        |21           |20.0         |30.0         |52.0        
|1            |1055.0       |21           |0.0          |30.0         |52.0        
|1            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |190.0        |40.0         |50.0        
|2            |30.806       |13           |190.0        |22.0         |75.0        
|2            |120.806      |13           |160.0        |22.0         |75.0        
|2            |124.806      |17           |160.0        |18.0         |75.0        
|2            |214.806      |17           |140.0        |18.0         |75.0        
|2            |217.806      |18           |140.0        |15.0         |75.0        
|2            |307.806      |18           |120.0        |15.0         |75.0        
|2            |312.806      |19           |120.0        |15.0         |80.0        
|2            |402.806      |19           |110.0        |15.0         |80.0        
|2            |407.806      |15           |110.0        |20.0         |80.0        
|2            |497.806      |15           |70.0         |20.0         |80.0        
|2            |528.0        |16           |70.0         |20.0         |85.0        
|2            |618.0        |16           |30.0         |20.0         |85.0        
|2            |620.0        |14           |30.0         |22.0         |85.0        
|2            |710.0        |14           |20.0         |22.0         |85.0        
|2            |713.0        |12           |20.0         |25.0         |85.0        
|2            |803.0        |12           |0.0          |25.0         |85.0        
|2            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |160.0        |40.0         |50.0        
|7            |15.133       |5            |160.0        |42.0         |65.0        
|7            |105.133      |5            |150.0        |42.0         |65.0        
|7            |106.133      |3            |150.0        |42.0         |66.0        
|7            |196.133      |3            |140.0        |42.0         |66.0        
|7            |198.133      |7            |140.0        |40.0         |66.0        
|7            |288.133      |7            |120.0        |40.0         |66.0        
|7            |290.961      |8            |120.0        |38.0         |68.0        
|7            |380.961      |8            |100.0        |38.0         |68.0        
|7            |384.567      |10           |100.0        |35.0         |66.0        
|7            |474.567      |10           |90.0         |35.0         |66.0        
|7            |477.567      |11           |90.0         |35.0         |69.0        
|7            |567.567      |11           |80.0         |35.0         |69.0        
|7            |570.729      |9            |80.0         |38.0         |70.0        
|7            |660.729      |9            |70.0         |38.0         |70.0        
|7            |662.965      |6            |70.0         |40.0         |69.0        
|7            |752.965      |6            |50.0         |40.0         |69.0        
|7            |776.394      |4            |50.0         |42.0         |68.0        
|7            |866.394      |4            |40.0         |42.0         |68.0        
|7            |870.0        |2            |40.0         |45.0         |70.0        
|7            |960.0        |2            |10.0         |45.0         |70.0        
|7            |962.0        |1            |10.0         |45.0         |68.0        
|7            |1052.0       |1            |0.0          |45.0         |68.0        
|7            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
