C201_050_blended_w0.4_0.6
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.4960000514984
objective function value: 75960.01816573013
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|10           |0.0          |0            |90.0         |40.0         |50.0        
|10           |15.133       |5            |90.0         |42.0         |65.0        
|10           |105.133      |5            |80.0         |42.0         |65.0        
|10           |110.964      |2            |80.0         |45.0         |70.0        
|10           |200.964      |2            |50.0         |45.0         |70.0        
|10           |209.566      |1            |50.0         |52.0         |75.0        
|10           |299.566      |1            |40.0         |52.0         |75.0        
|10           |307.376      |7            |40.0         |58.0         |70.0        
|10           |397.376      |7            |20.0         |58.0         |70.0        
|10           |401.499      |3            |20.0         |62.0         |69.0        
|10           |491.499      |3            |10.0         |62.0         |69.0        
|10           |495.105      |4            |10.0         |60.0         |66.0        
|10           |585.105      |4            |0.0          |60.0         |66.0        
|10           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |140.0        |40.0         |50.0        
|14           |18.028       |47           |140.0        |30.0         |35.0        
|14           |108.028      |47           |130.0        |30.0         |35.0        
|14           |113.028      |50           |130.0        |26.0         |32.0        
|14           |203.028      |50           |120.0        |26.0         |32.0        
|14           |207.5        |45           |120.0        |30.0         |30.0        
|14           |297.5        |45           |110.0        |30.0         |30.0        
|14           |303.903      |46           |110.0        |34.0         |25.0        
|14           |393.903      |46           |80.0         |34.0         |25.0        
|14           |399.288      |44           |80.0         |32.0         |20.0        
|14           |489.288      |44           |70.0         |32.0         |20.0        
|14           |493.76       |40           |70.0         |36.0         |18.0        
|14           |583.76       |40           |60.0         |36.0         |18.0        
|14           |595.926      |49           |60.0         |48.0         |20.0        
|14           |685.926      |49           |50.0         |48.0         |20.0        
|14           |703.618      |41           |50.0         |35.0         |32.0        
|14           |793.618      |41           |40.0         |35.0         |32.0        
|14           |795.618      |42           |40.0         |33.0         |32.0        
|14           |885.618      |42           |20.0         |33.0         |32.0        
|14           |888.618      |43           |20.0         |33.0         |35.0        
|14           |978.618      |43           |10.0         |33.0         |35.0        
|14           |3016.0       |48           |10.0         |36.0         |40.0        
|14           |3106.0       |48           |0.0          |36.0         |40.0        
|14           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |40.0         |40.0         |50.0        
|16           |12.166       |22           |40.0         |28.0         |52.0        
|16           |102.166      |22           |20.0         |28.0         |52.0        
|16           |3143.0       |21           |20.0         |30.0         |56.0        
|16           |3233.0       |21           |0.0          |30.0         |56.0        
|16           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |590.0        |40.0         |50.0        
|22           |10.0         |20           |590.0        |30.0         |50.0        
|22           |100.0        |20           |580.0        |30.0         |50.0        
|22           |105.0        |24           |580.0        |25.0         |50.0        
|22           |195.0        |24           |570.0        |25.0         |50.0        
|22           |197.828      |27           |570.0        |23.0         |52.0        
|22           |287.828      |27           |560.0        |23.0         |52.0        
|22           |292.071      |30           |560.0        |20.0         |55.0        
|22           |382.071      |30           |550.0        |20.0         |55.0        
|22           |387.071      |29           |550.0        |20.0         |50.0        
|22           |477.071      |29           |540.0        |20.0         |50.0        
|22           |486.015      |6            |540.0        |16.0         |42.0        
|22           |576.015      |6            |520.0        |16.0         |42.0        
|22           |582.34       |32           |520.0        |10.0         |40.0        
|22           |672.34       |32           |490.0        |10.0         |40.0        
|22           |674.34       |33           |490.0        |8.0          |40.0        
|22           |764.34       |33           |450.0        |8.0          |40.0        
|22           |769.725      |31           |450.0        |10.0         |35.0        
|22           |859.725      |31           |430.0        |10.0         |35.0        
|22           |864.725      |35           |430.0        |5.0          |35.0        
