C101_025_blended_w0.6_0.4
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.1959998607635
objective function value: 90095.80935019639
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|7            |0.0          |0            |110.0        |40.0         |50.0        
|7            |10.0         |20           |110.0        |30.0         |50.0        
|7            |100.0        |20           |100.0        |30.0         |50.0        
|7            |105.0        |24           |100.0        |25.0         |50.0        
|7            |195.0        |24           |90.0         |25.0         |50.0        
|7            |197.0        |25           |90.0         |25.0         |52.0        
|7            |287.0        |25           |50.0         |25.0         |52.0        
|7            |291.243      |23           |50.0         |28.0         |55.0        
|7            |381.243      |23           |40.0         |28.0         |55.0        
|7            |384.243      |22           |40.0         |28.0         |52.0        
|7            |474.243      |22           |20.0         |28.0         |52.0        
|7            |476.243      |21           |20.0         |30.0         |52.0        
|7            |566.243      |21           |0.0          |30.0         |52.0        
|7            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |160.0        |40.0         |50.0        
|8            |15.133       |5            |160.0        |42.0         |65.0        
|8            |105.133      |5            |150.0        |42.0         |65.0        
|8            |106.133      |3            |150.0        |42.0         |66.0        
|8            |196.133      |3            |140.0        |42.0         |66.0        
|8            |198.133      |7            |140.0        |40.0         |66.0        
|8            |288.133      |7            |120.0        |40.0         |66.0        
|8            |290.961      |8            |120.0        |38.0         |68.0        
|8            |380.961      |8            |100.0        |38.0         |68.0        
|8            |384.567      |10           |100.0        |35.0         |66.0        
|8            |474.567      |10           |90.0         |35.0         |66.0        
|8            |477.567      |11           |90.0         |35.0         |69.0        
|8            |567.567      |11           |80.0         |35.0         |69.0        
|8            |570.729      |9            |80.0         |38.0         |70.0        
|8            |660.729      |9            |70.0         |38.0         |70.0        
|8            |662.965      |6            |70.0         |40.0         |69.0        
|8            |752.965      |6            |50.0         |40.0         |69.0        
|8            |776.394      |4            |50.0         |42.0         |68.0        
|8            |866.394      |4            |40.0         |42.0         |68.0        
|8            |870.0        |2            |40.0         |45.0         |70.0        
|8            |960.0        |2            |10.0         |45.0         |70.0        
|8            |967.0        |1            |10.0         |45.0         |68.0        
|8            |1057.0       |1            |0.0          |45.0         |68.0        
|8            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |190.0        |40.0         |50.0        
|20           |30.806       |13           |190.0        |22.0         |75.0        
|20           |120.806      |13           |160.0        |22.0         |75.0        
|20           |124.806      |17           |160.0        |18.0         |75.0        
|20           |214.806      |17           |140.0        |18.0         |75.0        
|20           |217.806      |18           |140.0        |15.0         |75.0        
|20           |307.806      |18           |120.0        |15.0         |75.0        
|20           |312.806      |19           |120.0        |15.0         |80.0        
|20           |402.806      |19           |110.0        |15.0         |80.0        
|20           |429.0        |15           |110.0        |20.0         |80.0        
|20           |519.0        |15           |70.0         |20.0         |80.0        
|20           |528.0        |16           |70.0         |20.0         |85.0        
|20           |618.0        |16           |30.0         |20.0         |85.0        
|20           |620.0        |14           |30.0         |22.0         |85.0        
|20           |710.0        |14           |20.0         |22.0         |85.0        
|20           |713.0        |12           |20.0         |25.0         |85.0        
|20           |803.0        |12           |0.0          |25.0         |85.0        
|20           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
