RC101_blended_w0.5_0.5
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 601.1319999694824
objective function value: 87488.42473890595
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|7            |0.0          |0            |190.0        |40.0         |50.0        
|7            |32.388       |12           |190.0        |8.0          |45.0        
|7            |42.388       |12           |170.0        |8.0          |45.0        
|7            |37.876       |14           |170.0        |5.0          |45.0        
|7            |47.876       |14           |160.0        |5.0          |45.0        
|7            |45.363       |17           |160.0        |0.0          |45.0        
|7            |55.363       |17           |140.0        |0.0          |45.0        
|7            |57.479       |16           |140.0        |0.0          |40.0        
|7            |67.479       |16           |120.0        |0.0          |40.0        
|7            |61.967       |15           |120.0        |2.0          |40.0        
|7            |71.967       |15           |100.0        |2.0          |40.0        
|7            |73.169       |13           |100.0        |5.0          |35.0        
|7            |83.169       |13           |90.0         |5.0          |35.0        
|7            |89.0         |11           |90.0         |8.0          |40.0        
|7            |99.0         |11           |50.0         |8.0          |40.0        
|7            |101.0        |10           |50.0         |10.0         |40.0        
|7            |111.0        |10           |20.0         |10.0         |40.0        
|7            |116.0        |9            |20.0         |10.0         |35.0        
|7            |126.0        |9            |0.0          |10.0         |35.0        
|7            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |170.0        |40.0         |50.0        
|21           |30.806       |2            |170.0        |22.0         |75.0        
|21           |40.806       |2            |140.0        |22.0         |75.0        
|21           |41.049       |6            |140.0        |18.0         |75.0        
|21           |51.049       |6            |120.0        |18.0         |75.0        
|21           |47.204       |7            |120.0        |15.0         |75.0        
|21           |57.204       |7            |100.0        |15.0         |75.0        
|21           |55.358       |8            |100.0        |15.0         |80.0        
|21           |65.358       |8            |90.0         |15.0         |80.0        
|21           |63.512       |4            |90.0         |20.0         |80.0        
|21           |73.512       |4            |50.0         |20.0         |80.0        
|21           |74.756       |5            |50.0         |20.0         |85.0        
|21           |84.756       |5            |30.0         |20.0         |85.0        
|21           |83.0         |3            |30.0         |22.0         |85.0        
|21           |93.0         |3            |20.0         |22.0         |85.0        
|21           |92.243       |1            |20.0         |25.0         |85.0        
|21           |102.243      |1            |0.0          |25.0         |85.0        
|21           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |180.0        |40.0         |50.0        
|24           |35.0         |22           |180.0        |40.0         |15.0        
|24           |45.0         |22           |140.0        |40.0         |15.0        
|24           |38.615       |20           |140.0        |42.0         |15.0        
|24           |48.615       |20           |130.0        |42.0         |15.0        
|24           |53.615       |19           |130.0        |42.0         |10.0        
|24           |63.615       |19           |90.0         |42.0         |10.0        
|24           |69.0         |18           |90.0         |44.0         |5.0         
|24           |79.0         |18           |70.0         |44.0         |5.0         
|24           |83.0         |21           |70.0         |40.0         |5.0         
|24           |93.0         |21           |60.0         |40.0         |5.0         
|24           |95.0         |23           |60.0         |38.0         |5.0         
|24           |105.0        |23           |30.0         |38.0         |5.0         
|24           |157.56       |25           |30.0         |35.0         |5.0         
|24           |167.56       |25           |10.0         |35.0         |5.0         
|24           |178.0        |24           |10.0         |38.0         |15.0        
|24           |188.0        |24           |0.0          |38.0         |15.0        
|24           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
