C101_050_blended_w0.7_0.30000000000000004
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.7589998245239
objective function value: 85154.46457561174
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|4            |0.0          |0            |160.0        |40.0         |50.0        
|4            |15.133       |5            |160.0        |42.0         |65.0        
|4            |105.133      |5            |150.0        |42.0         |65.0        
|4            |106.133      |3            |150.0        |42.0         |66.0        
|4            |196.133      |3            |140.0        |42.0         |66.0        
|4            |198.133      |7            |140.0        |40.0         |66.0        
|4            |288.133      |7            |120.0        |40.0         |66.0        
|4            |290.961      |8            |120.0        |38.0         |68.0        
|4            |380.961      |8            |100.0        |38.0         |68.0        
|4            |384.567      |10           |100.0        |35.0         |66.0        
|4            |474.567      |10           |90.0         |35.0         |66.0        
|4            |477.567      |11           |90.0         |35.0         |69.0        
|4            |567.567      |11           |80.0         |35.0         |69.0        
|4            |570.729      |9            |80.0         |38.0         |70.0        
|4            |660.729      |9            |70.0         |38.0         |70.0        
|4            |662.965      |6            |70.0         |40.0         |69.0        
|4            |752.965      |6            |50.0         |40.0         |69.0        
|4            |755.201      |4            |50.0         |42.0         |68.0        
|4            |845.201      |4            |40.0         |42.0         |68.0        
|4            |848.807      |2            |40.0         |45.0         |70.0        
|4            |938.807      |2            |10.0         |45.0         |70.0        
|4            |940.807      |1            |10.0         |45.0         |68.0        
|4            |1030.807     |1            |0.0          |45.0         |68.0        
|4            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |130.0        |40.0         |50.0        
|5            |16.553       |43           |130.0        |33.0         |35.0        
|5            |106.553      |43           |120.0        |33.0         |35.0        
|5            |114.169      |50           |120.0        |26.0         |32.0        
|5            |204.169      |50           |110.0        |26.0         |32.0        
|5            |220.448      |31           |110.0        |10.0         |35.0        
|5            |310.448      |31           |90.0         |10.0         |35.0        
|5            |334.169      |35           |90.0         |5.0          |35.0        
|5            |424.169      |35           |80.0         |5.0          |35.0        
|5            |430.0        |37           |80.0         |2.0          |40.0        
|5            |520.0        |37           |60.0         |2.0          |40.0        
|5            |522.0        |38           |60.0         |0.0          |40.0        
|5            |612.0        |38           |30.0         |0.0          |40.0        
|5            |617.0        |39           |30.0         |0.0          |45.0        
|5            |707.0        |39           |10.0         |0.0          |45.0        
|5            |716.0        |36           |10.0         |5.0          |45.0        
|5            |806.0        |36           |0.0          |5.0          |45.0        
|5            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |100.0        |40.0         |50.0        
|13           |15.0         |24           |100.0        |25.0         |50.0        
|13           |105.0        |24           |90.0         |25.0         |50.0        
|13           |107.828      |27           |90.0         |23.0         |52.0        
|13           |197.828      |27           |80.0         |23.0         |52.0        
