C201_050_blended_w0.9_0.09999999999999998
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 903.0020000934601
objective function value: 82850.3102194266
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |80.0         |40.0         |50.0        
|1            |10.77        |48           |80.0         |36.0         |40.0        
|1            |100.77       |48           |70.0         |36.0         |40.0        
|1            |106.601      |43           |70.0         |33.0         |35.0        
|1            |196.601      |43           |60.0         |33.0         |35.0        
|1            |199.601      |47           |60.0         |30.0         |35.0        
|1            |289.601      |47           |50.0         |30.0         |35.0        
|1            |294.601      |50           |50.0         |26.0         |32.0        
|1            |384.601      |50           |40.0         |26.0         |32.0        
|1            |389.073      |45           |40.0         |30.0         |30.0        
|1            |479.073      |45           |30.0         |30.0         |30.0        
|1            |482.679      |42           |30.0         |33.0         |32.0        
|1            |572.679      |42           |10.0         |33.0         |32.0        
|1            |574.679      |41           |10.0         |35.0         |32.0        
|1            |664.679      |41           |0.0          |35.0         |32.0        
|1            |683.361      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |70.0         |40.0         |50.0        
|2            |10.0         |20           |70.0         |30.0         |50.0        
|2            |100.0        |20           |60.0         |30.0         |50.0        
|2            |102.828      |22           |60.0         |28.0         |52.0        
|2            |192.828      |22           |40.0         |28.0         |52.0        
|2            |196.434      |24           |40.0         |25.0         |50.0        
|2            |286.434      |24           |30.0         |25.0         |50.0        
|2            |352.96       |27           |30.0         |23.0         |52.0        
|2            |442.96       |27           |20.0         |23.0         |52.0        
|2            |463.0        |30           |20.0         |20.0         |55.0        
|2            |553.0        |30           |10.0         |20.0         |55.0        
|2            |558.0        |29           |10.0         |20.0         |50.0        
|2            |648.0        |29           |0.0          |20.0         |50.0        
|2            |668.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |150.0        |40.0         |50.0        
|3            |15.133       |5            |150.0        |42.0         |65.0        
|3            |105.133      |5            |140.0        |42.0         |65.0        
|3            |110.964      |2            |140.0        |45.0         |70.0        
|3            |200.964      |2            |110.0        |45.0         |70.0        
|3            |209.566      |1            |110.0        |52.0         |75.0        
|3            |299.566      |1            |100.0        |52.0         |75.0        
