C101_100_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 100
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3601.8739998340607
objective function value: 78363.72611812895
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |160.0        |40.0         |50.0        
|1            |18.682       |41           |160.0        |35.0         |32.0        
|1            |108.682      |41           |150.0        |35.0         |32.0        
|1            |126.402      |57           |150.0        |40.0         |15.0        
|1            |216.402      |57           |110.0        |40.0         |15.0        
|1            |218.402      |55           |110.0        |42.0         |15.0        
|1            |308.402      |55           |100.0        |42.0         |15.0        
|1            |313.402      |54           |100.0        |42.0         |10.0        
|1            |403.402      |54           |60.0         |42.0         |10.0        
|1            |409.805      |59           |60.0         |38.0         |15.0        
|1            |499.805      |59           |50.0         |38.0         |15.0        
|1            |520.253      |51           |50.0         |25.0         |30.0        
|1            |610.253      |51           |40.0         |25.0         |30.0        
|1            |612.489      |50           |40.0         |26.0         |32.0        
|1            |702.489      |50           |30.0         |26.0         |32.0        
|1            |705.651      |52           |30.0         |25.0         |35.0        
|1            |795.651      |52           |20.0         |25.0         |35.0        
|1            |798.651      |49           |20.0         |28.0         |35.0        
|1            |888.651      |49           |10.0         |28.0         |35.0        
|1            |890.651      |47           |10.0         |30.0         |35.0        
|1            |980.651      |47           |0.0          |30.0         |35.0        
|1            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |150.0        |40.0         |50.0        
|3            |20.616       |2            |150.0        |45.0         |70.0        
|3            |110.616      |2            |120.0        |45.0         |70.0        
|3            |135.616      |87           |120.0        |65.0         |55.0        
|3            |225.616      |87           |100.0        |65.0         |55.0        
|3            |226.616      |86           |100.0        |66.0         |55.0        
|3            |316.616      |86           |90.0         |66.0         |55.0        
|3            |354.904      |70           |90.0         |95.0         |30.0        
|3            |444.904      |70           |60.0         |95.0         |30.0        
|3            |449.904      |71           |60.0         |95.0         |35.0        
|3            |539.904      |71           |40.0         |95.0         |35.0        
|3            |545.735      |73           |40.0         |92.0         |30.0        
|3            |635.735      |73           |30.0         |92.0         |30.0        
|3            |639.735      |77           |30.0         |88.0         |30.0        
|3            |729.735      |77           |20.0         |88.0         |30.0        
|3            |730.735      |79           |20.0         |87.0         |30.0        
|3            |820.735      |79           |10.0         |87.0         |30.0        
|3            |826.12       |80           |10.0         |85.0         |25.0        
|3            |916.12       |80           |0.0          |85.0         |25.0        
|3            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |120.0        |40.0         |50.0        
|4            |33.541       |31           |120.0        |10.0         |35.0        
|4            |123.541      |31           |100.0        |10.0         |35.0        
|4            |128.541      |32           |100.0        |10.0         |40.0        
|4            |218.541      |32           |70.0         |10.0         |40.0        
|4            |220.541      |33           |70.0         |8.0          |40.0        
|4            |310.541      |33           |30.0         |8.0          |40.0        
|4            |344.0        |35           |30.0         |5.0          |35.0        
|4            |434.0        |35           |20.0         |5.0          |35.0        
|4            |816.0        |34           |20.0         |8.0          |45.0        
|4            |906.0        |34           |0.0          |8.0          |45.0        
|4            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|6            |0.0          |0            |90.0         |40.0         |50.0        
|6            |30.806       |98           |90.0         |58.0         |75.0        
|6            |120.806      |98           |70.0         |58.0         |75.0        
|6            |126.191      |96           |70.0         |60.0         |80.0        
|6            |216.191      |96           |60.0         |60.0         |80.0        
|6            |221.191      |99           |60.0         |55.0         |80.0        
|6            |311.191      |99           |50.0         |55.0         |80.0        
|6            |324.0        |8            |50.0         |38.0         |68.0        
|6            |414.0        |8            |30.0         |38.0         |68.0        
|6            |410.0        |10           |30.0         |35.0         |66.0        
|6            |500.0        |10           |20.0         |35.0         |66.0        
|6            |495.0        |11           |20.0         |35.0         |69.0        
|6            |585.0        |11           |10.0         |35.0         |69.0        
|6            |580.162      |9            |10.0         |38.0         |70.0        
|6            |670.162      |9            |0.0          |38.0         |70.0        
