C101_050_blended_w0.4_0.6
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 903.239000082016
objective function value: 83841.99158760445
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|5            |0.0          |0            |40.0         |40.0         |50.0        
|5            |50.172       |42           |40.0         |33.0         |32.0        
|5            |140.172      |42           |20.0         |33.0         |32.0        
|5            |143.0        |40           |20.0         |35.0         |30.0        
|5            |233.0        |40           |10.0         |35.0         |30.0        
|5            |235.0        |41           |10.0         |35.0         |32.0        
|5            |325.0        |41           |0.0          |35.0         |32.0        
|5            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|6            |0.0          |0            |150.0        |40.0         |50.0        
|6            |18.111       |8            |150.0        |38.0         |68.0        
|6            |108.111      |8            |130.0        |38.0         |68.0        
|6            |111.273      |11           |130.0        |35.0         |69.0        
|6            |201.273      |11           |120.0        |35.0         |69.0        
|6            |218.478      |26           |120.0        |25.0         |55.0        
|6            |308.478      |26           |110.0        |25.0         |55.0        
|6            |336.762      |35           |110.0        |5.0          |35.0        
|6            |426.762      |35           |100.0        |5.0          |35.0        
|6            |431.296      |37           |100.0        |2.0          |40.0        
|6            |521.296      |37           |80.0         |2.0          |40.0        
|6            |522.0        |38           |80.0         |0.0          |40.0        
|6            |612.0        |38           |50.0         |0.0          |40.0        
|6            |621.0        |39           |50.0         |0.0          |45.0        
|6            |711.0        |39           |30.0         |0.0          |45.0        
|6            |716.0        |36           |30.0         |5.0          |45.0        
|6            |806.0        |36           |20.0         |5.0          |45.0        
|6            |816.0        |34           |20.0         |8.0          |45.0        
|6            |906.0        |34           |0.0          |8.0          |45.0        
|6            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|9            |0.0          |0            |190.0        |40.0         |50.0        
|9            |31.623       |32           |190.0        |10.0         |40.0        
|9            |121.623      |32           |160.0        |10.0         |40.0        
|9            |123.623      |33           |160.0        |8.0          |40.0        
|9            |213.623      |33           |120.0        |8.0          |40.0        
|9            |229.242      |29           |120.0        |20.0         |50.0        
|9            |319.242      |29           |110.0        |20.0         |50.0        
|9            |319.928      |30           |110.0        |20.0         |55.0        
|9            |409.928      |30           |100.0        |20.0         |55.0        
|9            |412.928      |28           |100.0        |23.0         |55.0        
|9            |502.928      |28           |80.0         |23.0         |55.0        
|9            |524.141      |9            |80.0         |38.0         |70.0        
|9            |614.141      |9            |70.0         |38.0         |70.0        
|9            |616.377      |6            |70.0         |40.0         |69.0        
|9            |706.377      |6            |50.0         |40.0         |69.0        
|9            |708.613      |4            |50.0         |42.0         |68.0        
|9            |798.613      |4            |40.0         |42.0         |68.0        
|9            |802.219      |2            |40.0         |45.0         |70.0        
|9            |892.219      |2            |10.0         |45.0         |70.0        
|9            |894.219      |1            |10.0         |45.0         |68.0        
|9            |984.219      |1            |0.0          |45.0         |68.0        
|9            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |110.0        |40.0         |50.0        
|10           |10.0         |20           |110.0        |30.0         |50.0        
|10           |100.0        |20           |100.0        |30.0         |50.0        
|10           |105.0        |24           |100.0        |25.0         |50.0        
|10           |195.0        |24           |90.0         |25.0         |50.0        
|10           |210.811      |47           |90.0         |30.0         |35.0        
|10           |300.811      |47           |80.0         |30.0         |35.0        
|10           |303.811      |46           |80.0         |30.0         |32.0        
|10           |393.811      |46           |50.0         |30.0         |32.0        
|10           |396.64       |44           |50.0         |32.0         |30.0        
|10           |486.64       |44           |40.0         |32.0         |30.0        
|10           |488.64       |45           |40.0         |30.0         |30.0        
|10           |578.64       |45           |30.0         |30.0         |30.0        
|10           |580.64       |48           |30.0         |28.0         |30.0        
|10           |670.64       |48           |20.0         |28.0         |30.0        
|10           |673.468      |50           |20.0         |26.0         |32.0        
|10           |763.468      |50           |10.0         |26.0         |32.0        
|10           |767.074      |49           |10.0         |28.0         |35.0        
|10           |857.074      |49           |0.0          |28.0         |35.0        
|10           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |90.0         |40.0         |50.0        
|11           |15.133       |5            |90.0         |42.0         |65.0        
|11           |105.133      |5            |80.0         |42.0         |65.0        
|11           |106.132      |3            |80.0         |42.0         |66.0        
