RC101_blended_w1.0_0.001
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 30.164000034332275
objective function value: 92561.10876396719
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |170.0        |40.0         |50.0        
|0            |36.056       |4            |170.0        |20.0         |80.0        
|0            |46.056       |4            |130.0        |20.0         |80.0        
|0            |51.056       |5            |130.0        |20.0         |85.0        
|0            |61.056       |5            |110.0        |20.0         |85.0        
|0            |71.254       |6            |110.0        |18.0         |75.0        
|0            |81.254       |6            |90.0         |18.0         |75.0        
|0            |87.085       |8            |90.0         |15.0         |80.0        
|0            |97.085       |8            |80.0         |15.0         |80.0        
|0            |102.085      |7            |80.0         |15.0         |75.0        
|0            |112.085      |7            |60.0         |15.0         |75.0        
|0            |119.085      |2            |60.0         |22.0         |75.0        
|0            |129.085      |2            |30.0         |22.0         |75.0        
|0            |139.085      |3            |30.0         |22.0         |85.0        
|0            |149.085      |3            |20.0         |22.0         |85.0        
|0            |152.085      |1            |20.0         |25.0         |85.0        
|0            |162.085      |1            |0.0          |25.0         |85.0        
|0            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |60.0         |40.0         |50.0        
|4            |40.05        |19           |60.0         |42.0         |10.0        
|4            |50.05        |19           |20.0         |42.0         |10.0        
|4            |119.941      |20           |20.0         |42.0         |15.0        
|4            |129.941      |20           |10.0         |42.0         |15.0        
|4            |172.0        |13           |10.0         |5.0          |35.0        
|4            |182.0        |13           |0.0          |5.0          |35.0        
|4            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |110.0        |40.0         |50.0        
|7            |33.541       |9            |110.0        |10.0         |35.0        
|7            |43.541       |9            |90.0         |10.0         |35.0        
|7            |53.739       |12           |90.0         |8.0          |45.0        
|7            |63.739       |12           |70.0         |8.0          |45.0        
|7            |66.739       |14           |70.0         |5.0          |45.0        
|7            |76.739       |14           |60.0         |5.0          |45.0        
|7            |81.739       |17           |60.0         |0.0          |45.0        
|7            |91.739       |17           |40.0         |0.0          |45.0        
|7            |96.739       |16           |40.0         |0.0          |40.0        
|7            |106.739      |16           |20.0         |0.0          |40.0        
|7            |108.739      |15           |20.0         |2.0          |40.0        
|7            |118.739      |15           |0.0          |2.0          |40.0        
|7            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |200.0        |40.0         |50.0        
|12           |35.0         |22           |200.0        |40.0         |15.0        
|12           |45.0         |22           |160.0        |40.0         |15.0        
|12           |55.198       |23           |160.0        |38.0         |5.0         
|12           |65.198       |23           |130.0        |38.0         |5.0         
|12           |68.198       |25           |130.0        |35.0         |5.0         
|12           |78.198       |25           |110.0        |35.0         |5.0         
|12           |87.198       |18           |110.0        |44.0         |5.0         
|12           |97.198       |18           |90.0         |44.0         |5.0         
|12           |101.198      |21           |90.0         |40.0         |5.0         
|12           |111.198      |21           |80.0         |40.0         |5.0         
|12           |121.396      |24           |80.0         |38.0         |15.0        
|12           |131.396      |24           |70.0         |38.0         |15.0        
|12           |170.447      |11           |70.0         |8.0          |40.0        
|12           |180.447      |11           |30.0         |8.0          |40.0        
|12           |182.447      |10           |30.0         |10.0         |40.0        
|12           |192.447      |10           |0.0          |10.0         |40.0        
|12           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
