C201_050_blended_w0.7_0.30000000000000004
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.8690001964569
objective function value: 92689.73357199445
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |200.0        |40.0         |50.0        
|0            |15.0         |24           |200.0        |25.0         |50.0        
|0            |105.0        |24           |190.0        |25.0         |50.0        
|0            |107.828      |27           |190.0        |23.0         |52.0        
|0            |197.828      |27           |180.0        |23.0         |52.0        
|0            |202.071      |30           |180.0        |20.0         |55.0        
|0            |292.071      |30           |170.0        |20.0         |55.0        
|0            |297.071      |29           |170.0        |20.0         |50.0        
|0            |387.071      |29           |160.0        |20.0         |50.0        
|0            |396.015      |6            |160.0        |16.0         |42.0        
|0            |486.015      |6            |140.0        |16.0         |42.0        
|0            |506.115      |48           |140.0        |36.0         |40.0        
|0            |596.115      |48           |130.0        |36.0         |40.0        
|0            |601.946      |43           |130.0        |33.0         |35.0        
|0            |691.946      |43           |120.0        |33.0         |35.0        
|0            |694.946      |42           |120.0        |33.0         |32.0        
|0            |784.946      |42           |100.0        |33.0         |32.0        
|0            |786.946      |41           |100.0        |35.0         |32.0        
|0            |876.946      |41           |90.0         |35.0         |32.0        
|0            |894.638      |49           |90.0         |48.0         |20.0        
|0            |984.638      |49           |80.0         |48.0         |20.0        
|0            |996.803      |40           |80.0         |36.0         |18.0        
|0            |1086.803     |40           |70.0         |36.0         |18.0        
|0            |1091.276     |44           |70.0         |32.0         |20.0        
|0            |1181.276     |44           |60.0         |32.0         |20.0        
|0            |1186.661     |46           |60.0         |34.0         |25.0        
|0            |1276.661     |46           |30.0         |34.0         |25.0        
|0            |1283.064     |45           |30.0         |30.0         |30.0        
|0            |1373.064     |45           |20.0         |30.0         |30.0        
|0            |1377.536     |50           |20.0         |26.0         |32.0        
|0            |1467.536     |50           |10.0         |26.0         |32.0        
|0            |1472.536     |47           |10.0         |30.0         |35.0        
|0            |1562.536     |47           |0.0          |30.0         |35.0        
|0            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |520.0        |40.0         |50.0        
|4            |32.388       |34           |520.0        |8.0          |45.0        
|4            |122.388      |34           |500.0        |8.0          |45.0        
|4            |125.388      |36           |500.0        |5.0          |45.0        
|4            |215.388      |36           |490.0        |5.0          |45.0        
|4            |221.219      |33           |490.0        |8.0          |40.0        
|4            |311.219      |33           |450.0        |8.0          |40.0        
|4            |313.219      |32           |450.0        |10.0         |40.0        
|4            |403.219      |32           |420.0        |10.0         |40.0        
|4            |408.219      |31           |420.0        |10.0         |35.0        
|4            |498.219      |31           |400.0        |10.0         |35.0        
|4            |503.219      |35           |400.0        |5.0          |35.0        
|4            |593.219      |35           |390.0        |5.0          |35.0        
|4            |599.05       |37           |390.0        |2.0          |40.0        
|4            |689.05       |37           |370.0        |2.0          |40.0        
|4            |691.05       |38           |370.0        |0.0          |40.0        
|4            |781.05       |38           |340.0        |0.0          |40.0        
|4            |786.05       |39           |340.0        |0.0          |45.0        
|4            |876.05       |39           |320.0        |0.0          |45.0        
|4            |886.821      |28           |320.0        |4.0          |55.0        
|4            |976.821      |28           |300.0        |4.0          |55.0        
|4            |984.883      |26           |300.0        |8.0          |62.0        
|4            |1074.883     |26           |290.0        |8.0          |62.0        
|4            |1082.094     |23           |290.0        |14.0         |66.0        
|4            |1172.094     |23           |280.0        |14.0         |66.0        
|4            |1181.943     |17           |280.0        |18.0         |75.0        
|4            |1271.943     |17           |260.0        |18.0         |75.0        
|4            |1274.943     |18           |260.0        |15.0         |75.0        
|4            |1364.943     |18           |240.0        |15.0         |75.0        
|4            |1369.943     |19           |240.0        |15.0         |80.0        
|4            |1459.943     |19           |230.0        |15.0         |80.0        
|4            |1467.014     |16           |230.0        |20.0         |85.0        
|4            |1557.014     |16           |190.0        |20.0         |85.0        
|4            |1559.014     |14           |190.0        |22.0         |85.0        
|4            |1649.014     |14           |180.0        |22.0         |85.0        
|4            |1652.014     |12           |180.0        |25.0         |85.0        
|4            |1742.014     |12           |160.0        |25.0         |85.0        
|4            |1749.085     |15           |160.0        |20.0         |80.0        
|4            |1839.085     |15           |120.0        |20.0         |80.0        
|4            |1844.47      |13           |120.0        |22.0         |75.0        
|4            |1934.47      |13           |90.0         |22.0         |75.0        
|4            |1943.47      |25           |90.0         |22.0         |66.0        
|4            |2033.47      |25           |50.0         |22.0         |66.0        
|4            |2040.681     |9            |50.0         |28.0         |70.0        
|4            |2130.681     |9            |40.0         |28.0         |70.0        
|4            |2137.752     |11           |40.0         |35.0         |69.0        
|4            |2227.752     |11           |30.0         |35.0         |69.0        
|4            |2230.752     |10           |30.0         |35.0         |66.0        
|4            |2320.752     |10           |20.0         |35.0         |66.0        
|4            |3047.0       |8            |20.0         |34.0         |60.0        
|4            |3137.0       |8            |0.0          |34.0         |60.0        
|4            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |50.0         |40.0         |50.0        
|13           |10.0         |20           |50.0         |30.0         |50.0        
|13           |100.0        |20           |40.0         |30.0         |50.0        
|13           |102.828      |22           |40.0         |28.0         |52.0        
|13           |192.828      |22           |20.0         |28.0         |52.0        
|13           |197.301      |21           |20.0         |30.0         |56.0        
|13           |287.301      |21           |0.0          |30.0         |56.0        
|13           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |90.0         |40.0         |50.0        
|20           |15.133       |5            |90.0         |42.0         |65.0        
|20           |105.133      |5            |80.0         |42.0         |65.0        
|20           |110.964      |2            |80.0         |45.0         |70.0        
|20           |200.964      |2            |50.0         |45.0         |70.0        
|20           |209.566      |1            |50.0         |52.0         |75.0        
|20           |299.566      |1            |40.0         |52.0         |75.0        
|20           |307.376      |7            |40.0         |58.0         |70.0        
|20           |397.376      |7            |20.0         |58.0         |70.0        
|20           |401.499      |3            |20.0         |62.0         |69.0        
|20           |491.499      |3            |10.0         |62.0         |69.0        
|20           |495.105      |4            |10.0         |60.0         |66.0        
|20           |585.105      |4            |0.0          |60.0         |66.0        
|20           |610.717      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
