C101_050_blended_w0.1_0.9
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.3619999885559
objective function value: 92190.50856906443
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|7            |0.0          |0            |140.0        |40.0         |50.0        
|7            |16.553       |43           |140.0        |33.0         |35.0        
|7            |106.553      |43           |130.0        |33.0         |35.0        
|7            |109.553      |42           |130.0        |33.0         |32.0        
|7            |199.553      |42           |110.0        |33.0         |32.0        
|7            |201.553      |41           |110.0        |35.0         |32.0        
|7            |291.553      |41           |100.0        |35.0         |32.0        
|7            |293.553      |40           |100.0        |35.0         |30.0        
|7            |383.553      |40           |90.0         |35.0         |30.0        
|7            |386.553      |44           |90.0         |32.0         |30.0        
|7            |476.553      |44           |80.0         |32.0         |30.0        
|7            |479.381      |46           |80.0         |30.0         |32.0        
|7            |569.381      |46           |50.0         |30.0         |32.0        
|7            |571.381      |45           |50.0         |30.0         |30.0        
|7            |661.381      |45           |40.0         |30.0         |30.0        
|7            |663.381      |48           |40.0         |28.0         |30.0        
|7            |753.381      |48           |30.0         |28.0         |30.0        
|7            |756.21       |50           |30.0         |26.0         |32.0        
|7            |846.21       |50           |20.0         |26.0         |32.0        
|7            |849.815      |49           |20.0         |28.0         |35.0        
|7            |939.815      |49           |10.0         |28.0         |35.0        
|7            |941.815      |47           |10.0         |30.0         |35.0        
|7            |1031.815     |47           |0.0          |30.0         |35.0        
|7            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |160.0        |40.0         |50.0        
|8            |15.133       |5            |160.0        |42.0         |65.0        
|8            |105.133      |5            |150.0        |42.0         |65.0        
|8            |106.133      |3            |150.0        |42.0         |66.0        
|8            |196.133      |3            |140.0        |42.0         |66.0        
|8            |198.133      |7            |140.0        |40.0         |66.0        
|8            |288.133      |7            |120.0        |40.0         |66.0        
|8            |290.961      |8            |120.0        |38.0         |68.0        
|8            |380.961      |8            |100.0        |38.0         |68.0        
|8            |384.567      |10           |100.0        |35.0         |66.0        
|8            |474.567      |10           |90.0         |35.0         |66.0        
|8            |477.567      |11           |90.0         |35.0         |69.0        
|8            |567.567      |11           |80.0         |35.0         |69.0        
|8            |570.729      |9            |80.0         |38.0         |70.0        
|8            |660.729      |9            |70.0         |38.0         |70.0        
|8            |662.965      |6            |70.0         |40.0         |69.0        
|8            |752.965      |6            |50.0         |40.0         |69.0        
|8            |755.201      |4            |50.0         |42.0         |68.0        
|8            |845.201      |4            |40.0         |42.0         |68.0        
|8            |870.0        |2            |40.0         |45.0         |70.0        
|8            |960.0        |2            |10.0         |45.0         |70.0        
|8            |967.0        |1            |10.0         |45.0         |68.0        
|8            |1057.0       |1            |0.0          |45.0         |68.0        
|8            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |170.0        |40.0         |50.0        
|12           |10.0         |20           |170.0        |30.0         |50.0        
|12           |100.0        |20           |160.0        |30.0         |50.0        
|12           |105.0        |24           |160.0        |25.0         |50.0        
|12           |195.0        |24           |150.0        |25.0         |50.0        
|12           |197.0        |25           |150.0        |25.0         |52.0        
|12           |287.0        |25           |110.0        |25.0         |52.0        
|12           |289.0        |27           |110.0        |23.0         |52.0        
|12           |379.0        |27           |100.0        |23.0         |52.0        
|12           |382.606      |29           |100.0        |20.0         |50.0        
|12           |472.606      |29           |90.0         |20.0         |50.0        
|12           |477.606      |30           |90.0         |20.0         |55.0        
|12           |567.606      |30           |80.0         |20.0         |55.0        
|12           |570.606      |28           |80.0         |23.0         |55.0        
|12           |660.606      |28           |60.0         |23.0         |55.0        
|12           |662.606      |26           |60.0         |25.0         |55.0        
|12           |752.606      |26           |50.0         |25.0         |55.0        
|12           |755.606      |23           |50.0         |28.0         |55.0        
|12           |845.606      |23           |40.0         |28.0         |55.0        
|12           |848.606      |22           |40.0         |28.0         |52.0        
|12           |938.606      |22           |20.0         |28.0         |52.0        
|12           |965.0        |21           |20.0         |30.0         |52.0        
|12           |1055.0       |21           |0.0          |30.0         |52.0        
|12           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |200.0        |40.0         |50.0        
|14           |31.623       |32           |200.0        |10.0         |40.0        
|14           |121.623      |32           |170.0        |10.0         |40.0        
|14           |123.623      |33           |170.0        |8.0          |40.0        
|14           |213.623      |33           |130.0        |8.0          |40.0        
|14           |219.008      |31           |130.0        |10.0         |35.0        
|14           |309.008      |31           |110.0        |10.0         |35.0        
|14           |314.008      |35           |110.0        |5.0          |35.0        
|14           |404.008      |35           |100.0        |5.0          |35.0        
|14           |409.839      |37           |100.0        |2.0          |40.0        
|14           |499.839      |37           |80.0         |2.0          |40.0        
|14           |501.839      |38           |80.0         |0.0          |40.0        
|14           |591.839      |38           |50.0         |0.0          |40.0        
|14           |596.839      |39           |50.0         |0.0          |45.0        
|14           |686.839      |39           |30.0         |0.0          |45.0        
|14           |691.839      |36           |30.0         |5.0          |45.0        
|14           |781.839      |36           |20.0         |5.0          |45.0        
|14           |784.839      |34           |20.0         |8.0          |45.0        
|14           |874.839      |34           |0.0          |8.0          |45.0        
|14           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |190.0        |40.0         |50.0        
|17           |30.806       |13           |190.0        |22.0         |75.0        
|17           |120.806      |13           |160.0        |22.0         |75.0        
|17           |124.806      |17           |160.0        |18.0         |75.0        
|17           |214.806      |17           |140.0        |18.0         |75.0        
|17           |217.806      |18           |140.0        |15.0         |75.0        
|17           |307.806      |18           |120.0        |15.0         |75.0        
|17           |312.806      |19           |120.0        |15.0         |80.0        
