C101_025_blended_w0.5_0.5
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.0989999771118
objective function value: 98204.21934374775
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|10           |0.0          |0            |90.0         |40.0         |50.0        
|10           |15.133       |5            |90.0         |42.0         |65.0        
|10           |105.133      |5            |80.0         |42.0         |65.0        
|10           |106.133      |3            |80.0         |42.0         |66.0        
|10           |196.133      |3            |70.0         |42.0         |66.0        
|10           |198.133      |7            |70.0         |40.0         |66.0        
|10           |288.133      |7            |50.0         |40.0         |66.0        
|10           |290.961      |8            |50.0         |38.0         |68.0        
|10           |380.961      |8            |30.0         |38.0         |68.0        
|10           |384.567      |10           |30.0         |35.0         |66.0        
|10           |474.567      |10           |20.0         |35.0         |66.0        
|10           |965.0        |21           |20.0         |30.0         |52.0        
|10           |1055.0       |21           |0.0          |30.0         |52.0        
|10           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |190.0        |40.0         |50.0        
|11           |30.806       |13           |190.0        |22.0         |75.0        
|11           |120.806      |13           |160.0        |22.0         |75.0        
|11           |124.806      |17           |160.0        |18.0         |75.0        
|11           |214.806      |17           |140.0        |18.0         |75.0        
|11           |217.806      |18           |140.0        |15.0         |75.0        
|11           |307.806      |18           |120.0        |15.0         |75.0        
|11           |312.806      |19           |120.0        |15.0         |80.0        
|11           |402.806      |19           |110.0        |15.0         |80.0        
|11           |407.806      |15           |110.0        |20.0         |80.0        
|11           |497.806      |15           |70.0         |20.0         |80.0        
|11           |528.0        |16           |70.0         |20.0         |85.0        
|11           |618.0        |16           |30.0         |20.0         |85.0        
|11           |620.0        |14           |30.0         |22.0         |85.0        
|11           |710.0        |14           |20.0         |22.0         |85.0        
|11           |721.0        |12           |20.0         |25.0         |85.0        
|11           |811.0        |12           |0.0          |25.0         |85.0        
|11           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |180.0        |40.0         |50.0        
|20           |10.0         |20           |180.0        |30.0         |50.0        
|20           |100.0        |20           |170.0        |30.0         |50.0        
|20           |105.0        |24           |170.0        |25.0         |50.0        
|20           |195.0        |24           |160.0        |25.0         |50.0        
|20           |197.0        |25           |160.0        |25.0         |52.0        
|20           |287.0        |25           |120.0        |25.0         |52.0        
|20           |290.0        |22           |120.0        |28.0         |52.0        
|20           |380.0        |22           |100.0        |28.0         |52.0        
|20           |383.0        |23           |100.0        |28.0         |55.0        
|20           |473.0        |23           |90.0         |28.0         |55.0        
|20           |488.652      |11           |90.0         |35.0         |69.0        
|20           |578.652      |11           |80.0         |35.0         |69.0        
|20           |581.815      |9            |80.0         |38.0         |70.0        
|20           |671.815      |9            |70.0         |38.0         |70.0        
|20           |684.158      |6            |70.0         |40.0         |69.0        
|20           |774.158      |6            |50.0         |40.0         |69.0        
|20           |776.394      |4            |50.0         |42.0         |68.0        
|20           |866.394      |4            |40.0         |42.0         |68.0        
|20           |870.0        |2            |40.0         |45.0         |70.0        
|20           |960.0        |2            |10.0         |45.0         |70.0        
|20           |962.0        |1            |10.0         |45.0         |68.0        
|20           |1052.0       |1            |0.0          |45.0         |68.0        
|20           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
